30-Sep,6,9872.394622,9994.855153,1937.077803,41.32458239,21845.65267
30-Sep,7,10276.16722,10233.01158,2017.984598,43.13936188,22570.30288
30-Sep,8,10538.70485,10317.3676,2071.578325,44.43370893,22972.0849
30-Sep,9,10754.53026,10598.37908,2161.595565,46.66588998,23561.17112
30-Sep,10,10760.05295,10879.4422,2189.306089,48.40249524,23877.20379
30-Sep,11,10726.24748,11234.78832,2198.681488,51.22669833,24210.94433
30-Sep,12,10693.96571,11593.30256,2159.065504,54.23884227,24500.57229
30-Sep,13,10717.01841,11948.18636,2188.472403,58.08924962,24911.76589
30-Sep,14,10932.34349,12395.7869,2242.549643,62.03154884,25632.7116
30-Sep,15,11319.163,12923.13278,2318.820807,65.43307618,26626.54972
30-Sep,16,11901.68502,13403.01633,2416.780479,68.44993474,27789.93194
30-Sep,17,12483.58108,13653.20406,2520.429278,70.03238971,28727.24692
30-Sep,18,12973.91959,13548.10034,2594.886844,69.75597123,29186.66235
30-Sep,19,13164.6015,13386.43141,2657.374049,65.33184946,29273.73866
30-Sep,20,13402.87363,13560.7149,2728.265512,62.0677878,29753.92288
30-Sep,21,13055.89694,13082.97957,2637.392748,57.6842154,28833.95336
30-Sep,22,12477.21768,12468.41505,2505.6871,53.56000705,27504.87988
30-Sep,23,11718.99382,11729.02018,2324.201614,49.04714029,25821.26281
30-Sep,0,10936.84976,10959.52976,2136.888462,45.02891929,24078.2966
1-Oct,1,10310.32908,10276.00794,1999.655586,42.09107842,22628.0832
1-Oct,2,9863.48401,9815.659994,1894.419237,40.05976962,21613.62273
1-Oct,3,9544.361872,9453.329547,1836.868944,39.55260796,20874.11282
1-Oct,4,9351.12394,9249.049879,1800.814778,39.22974402,20440.21896
1-Oct,5,9308.655004,9168.240642,1791.481581,39.87521896,20308.25316
1-Oct,6,9416.797769,9287.122374,1821.603049,41.28975602,20566.81294
1-Oct,7,9680.057052,9501.248304,1890.242773,43.31248984,21114.86084
1-Oct,8,9773.618089,9537.324143,1934.352778,44.41925635,21289.71483
1-Oct,9,9913.039088,9728.805367,2047.077588,46.70609142,21735.62803
1-Oct,10,9865.669419,9933.327071,2041.586576,48.16155957,21888.74467
1-Oct,11,9812.297794,10059.07687,1969.213454,50.40649168,21890.99454
1-Oct,12,9825.160124,10330.84366,1909.210274,53.42982041,22118.64354
1-Oct,13,9840.315806,10656.21198,1921.133286,57.17244792,22474.83362
1-Oct,14,10019.53243,10949.77027,1964.568478,61.32568093,22995.19678
1-Oct,15,10292.20454,11470.86923,2047.02848,64.64322592,23874.74579
1-Oct,16,10806.56817,11961.83526,2184.022872,67.99211943,25020.41861
1-Oct,17,11373.27875,12384.36369,2338.797273,70.39778943,26166.83719
1-Oct,18,12032.0117,12547.5166,2481.164959,69.38590354,27130.07914
1-Oct,19,12468.82394,12650.51288,2626.743812,65.62494912,27811.70593
1-Oct,20,12978.00643,13053.58363,2743.75869,62.8949473,28838.24313
1-Oct,21,12679.40687,12702.54115,2658.063746,58.47282244,28098.48462
1-Oct,22,12033.01381,12088.84088,2494.615331,53.72959613,26670.19971
1-Oct,23,11142.44634,11256.84652,2280.002344,48.57513503,24727.8703
1-Oct,0,10351.28653,10429.56789,2086.581578,44.05467496,22911.48974
2-Oct,1,9821.737077,9929.597388,1983.235447,41.19574898,21775.76547
2-Oct,2,9462.712097,9550.646278,1889.613396,39.7647376,20942.73612
2-Oct,3,9260.460361,9347.217053,1834.798284,39.71449998,20482.19008
2-Oct,4,9256.582347,9348.424559,1821.945343,39.80648472,20466.75881
2-Oct,5,9519.146067,9540.282948,1871.290867,41.16808231,20971.88824
2-Oct,6,10087.46032,10287.12649,2006.386619,44.93872213,22425.91232
2-Oct,7,11144.13331,11175.35906,2259.926687,49.0920757,24628.51208
2-Oct,8,11822.45196,11582.65806,2358.66841,50.60856397,25814.387
2-Oct,9,11890.84198,11967.09928,2342.53091,51.25476505,26251.72703
2-Oct,10,11710.4302,12321.20915,2359.304114,52.10697964,26443.05062
2-Oct,11,11614.58536,12579.26101,2473.069799,52.42804195,26719.34391
2-Oct,12,11606.33497,12717.76229,2443.582805,53.05102477,26820.73101
2-Oct,13,11718.86874,12898.80109,2445.731803,53.27665377,27116.67814
2-Oct,14,11784.91512,13244.33079,2474.232399,54.30176346,27557.78015
2-Oct,15,12001.43901,13480.22328,2519.360126,55.64681635,28056.66894
2-Oct,16,12285.52976,13645.39251,2596.673129,57.25192135,28584.84769
2-Oct,17,12701.44392,13848.95266,2679.760941,57.94560775,29288.10287
2-Oct,18,13065.1293,13764.73604,2744.878408,57.76764944,29632.51145
2-Oct,19,13468.25426,13747.58416,2837.821194,57.23802007,30110.89783
2-Oct,20,13840.00527,14123.93342,2918.570926,57.04441991,30939.55455
2-Oct,21,13453.95171,13659.82355,2800.177807,54.1034627,29968.057
2-Oct,22,12708.52004,12958.35025,2601.60228,50.07365288,28318.54645
2-Oct,23,11774.98952,12010.08152,2344.181187,45.82612859,26175.07832
2-Oct,0,10955.37781,11091.95508,2124.90747,42.43405429,24214.6745
3-Oct,1,10245.08865,10457.318,2017.346423,40.63087258,22760.3844
3-Oct,2,9756.525209,10053.35162,1929.356953,39.76430889,21778.99793
3-Oct,3,9514.003192,9782.275118,1883.297118,39.98862794,21219.56358
3-Oct,4,9464.667161,9704.452495,1860.159858,40.53403279,21069.81366
3-Oct,5,9715.794865,9904.46992,1901.515545,42.28431405,21564.06454
3-Oct,6,10256.32917,10514.16414,2014.709927,46.71754835,22831.92125
3-Oct,7,11250.67758,11538.07062,2278.555051,51.54609653,25118.8494
3-Oct,8,11925.00373,11960.21012,2400.597059,52.90442964,26338.71515
