INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-02-05T10:00:00-00:00,2018-02-05T11:00:00-00:00,1,2018-02-05,3,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,8949,DAM,183
2018-02-06T01:00:00-00:00,2018-02-06T02:00:00-00:00,1,2018-02-05,18,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12312,DAM,183
2018-02-05T18:00:00-00:00,2018-02-05T19:00:00-00:00,1,2018-02-05,11,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10743,DAM,183
2018-02-05T22:00:00-00:00,2018-02-05T23:00:00-00:00,1,2018-02-05,15,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10697,DAM,183
2018-02-06T03:00:00-00:00,2018-02-06T04:00:00-00:00,1,2018-02-05,20,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12588,DAM,183
2018-02-05T19:00:00-00:00,2018-02-05T20:00:00-00:00,1,2018-02-05,12,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10563,DAM,183
2018-02-05T15:00:00-00:00,2018-02-05T16:00:00-00:00,1,2018-02-05,8,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11686,DAM,183
2018-02-05T13:00:00-00:00,2018-02-05T14:00:00-00:00,1,2018-02-05,6,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9954,DAM,183
2018-02-06T06:00:00-00:00,2018-02-06T07:00:00-00:00,1,2018-02-05,23,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10639,DAM,183
2018-02-06T07:00:00-00:00,2018-02-06T08:00:00-00:00,1,2018-02-05,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9897,DAM,183
2018-02-05T08:00:00-00:00,2018-02-05T09:00:00-00:00,1,2018-02-05,1,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9514,DAM,183
2018-02-06T04:00:00-00:00,2018-02-06T05:00:00-00:00,1,2018-02-05,21,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12138,DAM,183
2018-02-06T00:00:00-00:00,2018-02-06T01:00:00-00:00,1,2018-02-05,17,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11600,DAM,183
2018-02-05T23:00:00-00:00,2018-02-06T00:00:00-00:00,1,2018-02-05,16,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10965,DAM,183
2018-02-05T20:00:00-00:00,2018-02-05T21:00:00-00:00,1,2018-02-05,13,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10464,DAM,183
2018-02-05T16:00:00-00:00,2018-02-05T17:00:00-00:00,1,2018-02-05,9,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11432,DAM,183
2018-02-05T17:00:00-00:00,2018-02-05T18:00:00-00:00,1,2018-02-05,10,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11030,DAM,183
2018-02-05T11:00:00-00:00,2018-02-05T12:00:00-00:00,1,2018-02-05,4,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,8962,DAM,183
2018-02-05T09:00:00-00:00,2018-02-05T10:00:00-00:00,1,2018-02-05,2,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9148,DAM,183
2018-02-06T05:00:00-00:00,2018-02-06T06:00:00-00:00,1,2018-02-05,22,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11513,DAM,183
2018-02-05T21:00:00-00:00,2018-02-05T22:00:00-00:00,1,2018-02-05,14,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10572,DAM,183
2018-02-05T14:00:00-00:00,2018-02-05T15:00:00-00:00,1,2018-02-05,7,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11136,DAM,183
2018-02-05T12:00:00-00:00,2018-02-05T13:00:00-00:00,1,2018-02-05,5,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9213,DAM,183
2018-02-05T15:00:00-00:00,2018-02-05T16:00:00-00:00,1,2018-02-05,8,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3394.73,DAM,184
2018-02-06T06:00:00-00:00,2018-02-06T07:00:00-00:00,1,2018-02-05,23,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2843.21,DAM,184
2018-02-05T13:00:00-00:00,2018-02-05T14:00:00-00:00,1,2018-02-05,6,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2713.39,DAM,184
2018-02-05T10:00:00-00:00,2018-02-05T11:00:00-00:00,1,2018-02-05,3,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2204.66,DAM,184
2018-02-05T09:00:00-00:00,2018-02-05T10:00:00-00:00,1,2018-02-05,2,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2224.06,DAM,184
2018-02-06T03:00:00-00:00,2018-02-06T04:00:00-00:00,1,2018-02-05,20,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3503.54,DAM,184
2018-02-05T21:00:00-00:00,2018-02-05T22:00:00-00:00,1,2018-02-05,14,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3178.05,DAM,184
2018-02-05T17:00:00-00:00,2018-02-05T18:00:00-00:00,1,2018-02-05,10,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3321.55,DAM,184
2018-02-06T00:00:00-00:00,2018-02-06T01:00:00-00:00,1,2018-02-05,17,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3276.61,DAM,184
2018-02-05T16:00:00-00:00,2018-02-05T17:00:00-00:00,1,2018-02-05,9,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3370.71,DAM,184
2018-02-05T14:00:00-00:00,2018-02-05T15:00:00-00:00,1,2018-02-05,7,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3128.89,DAM,184
2018-02-05T19:00:00-00:00,2018-02-05T20:00:00-00:00,1,2018-02-05,12,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3262.97,DAM,184
2018-02-05T11:00:00-00:00,2018-02-05T12:00:00-00:00,1,2018-02-05,4,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2250.12,DAM,184
2018-02-05T12:00:00-00:00,2018-02-05T13:00:00-00:00,1,2018-02-05,5,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2405.79,DAM,184
2018-02-05T18:00:00-00:00,2018-02-05T19:00:00-00:00,1,2018-02-05,11,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3295.21,DAM,184
2018-02-05T08:00:00-00:00,2018-02-05T09:00:00-00:00,1,2018-02-05,1,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2300.76,DAM,184
2018-02-06T05:00:00-00:00,2018-02-06T06:00:00-00:00,1,2018-02-05,22,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3133.09,DAM,184
2018-02-06T01:00:00-00:00,2018-02-06T02:00:00-00:00,1,2018-02-05,18,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3524.82,DAM,184
2018-02-05T22:00:00-00:00,2018-02-05T23:00:00-00:00,1,2018-02-05,15,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3162.6,DAM,184
2018-02-06T04:00:00-00:00,2018-02-06T05:00:00-00:00,1,2018-02-05,21,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3364.38,DAM,184
2018-02-05T20:00:00-00:00,2018-02-05T21:00:00-00:00,1,2018-02-05,13,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3233.55,DAM,184
2018-02-05T23:00:00-00:00,2018-02-06T00:00:00-00:00,1,2018-02-05,16,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3182.15,DAM,184
2018-02-06T07:00:00-00:00,2018-02-06T08:00:00-00:00,1,2018-02-05,24,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2581.66,DAM,184
2018-02-06T02:00:00-00:00,2018-02-06T03:00:00-00:00,1,2018-02-05,19,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3582.14,DAM,184
2018-02-06T00:00:00-00:00,2018-02-06T01:00:00-00:00,1,2018-02-05,17,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11596,DAM,185
2018-02-06T03:00:00-00:00,2018-02-06T04:00:00-00:00,1,2018-02-05,20,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12716,DAM,185
2018-02-05T12:00:00-00:00,2018-02-05T13:00:00-00:00,1,2018-02-05,5,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9183,DAM,185
2018-02-05T08:00:00-00:00,2018-02-05T09:00:00-00:00,1,2018-02-05,1,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9475,DAM,185
2018-02-06T02:00:00-00:00,2018-02-06T03:00:00-00:00,1,2018-02-05,19,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12818,DAM,185
2018-02-05T21:00:00-00:00,2018-02-05T22:00:00-00:00,1,2018-02-05,14,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10727,DAM,185
2018-02-05T19:00:00-00:00,2018-02-05T20:00:00-00:00,1,2018-02-05,12,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10629,DAM,185
2018-02-05T18:00:00-00:00,2018-02-05T19:00:00-00:00,1,2018-02-05,11,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10709,DAM,185
2018-02-06T07:00:00-00:00,2018-02-06T08:00:00-00:00,1,2018-02-05,24,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9885,DAM,185
2018-02-05T13:00:00-00:00,2018-02-05T14:00:00-00:00,1,2018-02-05,6,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9938,DAM,185
2018-02-05T10:00:00-00:00,2018-02-05T11:00:00-00:00,1,2018-02-05,3,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,8939,DAM,185
2018-02-05T09:00:00-00:00,2018-02-05T10:00:00-00:00,1,2018-02-05,2,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9122,DAM,185
2018-02-05T11:00:00-00:00,2018-02-05T12:00:00-00:00,1,2018-02-05,4,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,8931,DAM,185
2018-02-06T06:00:00-00:00,2018-02-06T07:00:00-00:00,1,2018-02-05,23,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10658,DAM,185
2018-02-06T01:00:00-00:00,2018-02-06T02:00:00-00:00,1,2018-02-05,18,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12307,DAM,185
2018-02-05T22:00:00-00:00,2018-02-05T23:00:00-00:00,1,2018-02-05,15,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10853,DAM,185
2018-02-05T20:00:00-00:00,2018-02-05T21:00:00-00:00,1,2018-02-05,13,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10609,DAM,185
2018-02-05T15:00:00-00:00,2018-02-05T16:00:00-00:00,1,2018-02-05,8,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11646,DAM,185
2018-02-05T14:00:00-00:00,2018-02-05T15:00:00-00:00,1,2018-02-05,7,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11097,DAM,185
2018-02-06T05:00:00-00:00,2018-02-06T06:00:00-00:00,1,2018-02-05,22,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11591,DAM,185
2018-02-06T04:00:00-00:00,2018-02-06T05:00:00-00:00,1,2018-02-05,21,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,12278,DAM,185
2018-02-05T17:00:00-00:00,2018-02-05T18:00:00-00:00,1,2018-02-05,10,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10996,DAM,185
2018-02-05T16:00:00-00:00,2018-02-05T17:00:00-00:00,1,2018-02-05,9,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11393,DAM,185
2018-02-05T23:00:00-00:00,2018-02-06T00:00:00-00:00,1,2018-02-05,16,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,11058,DAM,185
2018-02-05T17:00:00-00:00,2018-02-05T18:00:00-00:00,1,2018-02-05,10,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2161,DAM,186
2018-02-05T12:00:00-00:00,2018-02-05T13:00:00-00:00,1,2018-02-05,5,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1762,DAM,186
2018-02-06T04:00:00-00:00,2018-02-06T05:00:00-00:00,1,2018-02-05,21,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2578,DAM,186
2018-02-05T18:00:00-00:00,2018-02-05T19:00:00-00:00,1,2018-02-05,11,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2112,DAM,186
2018-02-05T20:00:00-00:00,2018-02-05T21:00:00-00:00,1,2018-02-05,13,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2154,DAM,186
2018-02-05T11:00:00-00:00,2018-02-05T12:00:00-00:00,1,2018-02-05,4,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1709,DAM,186
2018-02-06T02:00:00-00:00,2018-02-06T03:00:00-00:00,1,2018-02-05,19,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2775,DAM,186
2018-02-06T01:00:00-00:00,2018-02-06T02:00:00-00:00,1,2018-02-05,18,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2745,DAM,186
2018-02-05T23:00:00-00:00,2018-02-06T00:00:00-00:00,1,2018-02-05,16,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2355,DAM,186
2018-02-05T16:00:00-00:00,2018-02-05T17:00:00-00:00,1,2018-02-05,9,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2255,DAM,186
2018-02-05T13:00:00-00:00,2018-02-05T14:00:00-00:00,1,2018-02-05,6,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1924,DAM,186
2018-02-05T09:00:00-00:00,2018-02-05T10:00:00-00:00,1,2018-02-05,2,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1753,DAM,186
2018-02-05T08:00:00-00:00,2018-02-05T09:00:00-00:00,1,2018-02-05,1,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1838,DAM,186
2018-02-05T15:00:00-00:00,2018-02-05T16:00:00-00:00,1,2018-02-05,8,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2316,DAM,186
2018-02-05T14:00:00-00:00,2018-02-05T15:00:00-00:00,1,2018-02-05,7,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2215,DAM,186
2018-02-05T21:00:00-00:00,2018-02-05T22:00:00-00:00,1,2018-02-05,14,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2194,DAM,186
2018-02-06T06:00:00-00:00,2018-02-06T07:00:00-00:00,1,2018-02-05,23,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2154,DAM,186
2018-02-05T19:00:00-00:00,2018-02-05T20:00:00-00:00,1,2018-02-05,12,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2095,DAM,186
2018-02-06T03:00:00-00:00,2018-02-06T04:00:00-00:00,1,2018-02-05,20,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2710,DAM,186
2018-02-05T22:00:00-00:00,2018-02-05T23:00:00-00:00,1,2018-02-05,15,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2233,DAM,186
2018-02-05T10:00:00-00:00,2018-02-05T11:00:00-00:00,1,2018-02-05,3,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1714,DAM,186
2018-02-06T07:00:00-00:00,2018-02-06T08:00:00-00:00,1,2018-02-05,24,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1957,DAM,186
2018-02-06T05:00:00-00:00,2018-02-06T06:00:00-00:00,1,2018-02-05,22,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2391,DAM,186
2018-02-06T00:00:00-00:00,2018-02-06T01:00:00-00:00,1,2018-02-05,17,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2487,DAM,186
2018-02-06T05:00:00-00:00,2018-02-06T06:00:00-00:00,1,2018-02-05,22,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,53.53,DAM,187
2018-02-06T00:00:00-00:00,2018-02-06T01:00:00-00:00,1,2018-02-05,17,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,53.19,DAM,187
2018-02-06T01:00:00-00:00,2018-02-06T02:00:00-00:00,1,2018-02-05,18,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,58.79,DAM,187
2018-02-05T11:00:00-00:00,2018-02-05T12:00:00-00:00,1,2018-02-05,4,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,53.47,DAM,187
2018-02-05T13:00:00-00:00,2018-02-05T14:00:00-00:00,1,2018-02-05,6,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,68.18,DAM,187
2018-02-05T16:00:00-00:00,2018-02-05T17:00:00-00:00,1,2018-02-05,9,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,68.94,DAM,187
2018-02-05T19:00:00-00:00,2018-02-05T20:00:00-00:00,1,2018-02-05,12,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,56.35,DAM,187
2018-02-05T22:00:00-00:00,2018-02-05T23:00:00-00:00,1,2018-02-05,15,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,51.15,DAM,187
2018-02-05T14:00:00-00:00,2018-02-05T15:00:00-00:00,1,2018-02-05,7,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,74.56,DAM,187
2018-02-05T10:00:00-00:00,2018-02-05T11:00:00-00:00,1,2018-02-05,3,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,51.1,DAM,187
2018-02-06T04:00:00-00:00,2018-02-06T05:00:00-00:00,1,2018-02-05,21,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,56.73,DAM,187
2018-02-05T17:00:00-00:00,2018-02-05T18:00:00-00:00,1,2018-02-05,10,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,63.33,DAM,187
2018-02-05T21:00:00-00:00,2018-02-05T22:00:00-00:00,1,2018-02-05,14,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,52.57,DAM,187
2018-02-05T23:00:00-00:00,2018-02-06T00:00:00-00:00,1,2018-02-05,16,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,51.42,DAM,187
2018-02-06T07:00:00-00:00,2018-02-06T08:00:00-00:00,1,2018-02-05,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,48.17,DAM,187
2018-02-05T12:00:00-00:00,2018-02-05T13:00:00-00:00,1,2018-02-05,5,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,59.04,DAM,187
2018-02-05T20:00:00-00:00,2018-02-05T21:00:00-00:00,1,2018-02-05,13,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,54.1,DAM,187
2018-02-06T03:00:00-00:00,2018-02-06T04:00:00-00:00,1,2018-02-05,20,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,58.83,DAM,187
2018-02-05T08:00:00-00:00,2018-02-05T09:00:00-00:00,1,2018-02-05,1,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,47.51,DAM,187
2018-02-05T09:00:00-00:00,2018-02-05T10:00:00-00:00,1,2018-02-05,2,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,48.88,DAM,187
2018-02-05T15:00:00-00:00,2018-02-05T16:00:00-00:00,1,2018-02-05,8,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,74.65,DAM,187
2018-02-06T06:00:00-00:00,2018-02-06T07:00:00-00:00,1,2018-02-05,23,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,50.03,DAM,187
2018-02-05T18:00:00-00:00,2018-02-05T19:00:00-00:00,1,2018-02-05,11,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,59.41,DAM,187
2018-02-06T02:00:00-00:00,2018-02-06T03:00:00-00:00,1,2018-02-05,19,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,60.63,DAM,187
2018-02-06T10:00:00-00:00,2018-02-06T11:00:00-00:00,1,2018-02-06,3,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2395.29,DAM,188
2018-02-06T14:00:00-00:00,2018-02-06T15:00:00-00:00,1,2018-02-06,7,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3206.16,DAM,188
2018-02-06T23:00:00-00:00,2018-02-07T00:00:00-00:00,1,2018-02-06,16,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2607.24,DAM,188
2018-02-06T13:00:00-00:00,2018-02-06T14:00:00-00:00,1,2018-02-06,6,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3098.35,DAM,188
2018-02-06T15:00:00-00:00,2018-02-06T16:00:00-00:00,1,2018-02-06,8,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3051.25,DAM,188
2018-02-06T16:00:00-00:00,2018-02-06T17:00:00-00:00,1,2018-02-06,9,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2819.75,DAM,188
2018-02-06T18:00:00-00:00,2018-02-06T19:00:00-00:00,1,2018-02-06,11,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2502.45,DAM,188
2018-02-06T21:00:00-00:00,2018-02-06T22:00:00-00:00,1,2018-02-06,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2436.34,DAM,188
2018-02-07T07:00:00-00:00,2018-02-07T08:00:00-00:00,1,2018-02-06,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2409.54,DAM,188
2018-02-06T12:00:00-00:00,2018-02-06T13:00:00-00:00,1,2018-02-06,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2754.84,DAM,188
2018-02-06T19:00:00-00:00,2018-02-06T20:00:00-00:00,1,2018-02-06,12,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2431.38,DAM,188
2018-02-06T22:00:00-00:00,2018-02-06T23:00:00-00:00,1,2018-02-06,15,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2497.9,DAM,188
2018-02-06T17:00:00-00:00,2018-02-06T18:00:00-00:00,1,2018-02-06,10,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2656.57,DAM,188
2018-02-07T02:00:00-00:00,2018-02-07T03:00:00-00:00,1,2018-02-06,19,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3114.82,DAM,188
2018-02-07T01:00:00-00:00,2018-02-07T02:00:00-00:00,1,2018-02-06,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3022.94,DAM,188
2018-02-06T08:00:00-00:00,2018-02-06T09:00:00-00:00,1,2018-02-06,1,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2365.32,DAM,188
2018-02-07T00:00:00-00:00,2018-02-07T01:00:00-00:00,1,2018-02-06,17,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2781.31,DAM,188
2018-02-07T03:00:00-00:00,2018-02-07T04:00:00-00:00,1,2018-02-06,20,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3044.63,DAM,188
2018-02-07T04:00:00-00:00,2018-02-07T05:00:00-00:00,1,2018-02-06,21,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2920.52,DAM,188
